folioviv;foliohog;ubica_geo;tam_loc;est_socio;est_dis;upm;factor;clase_hog;sexo_jefe;edad_jefe;educa_jefe;tot_integ;percep_ing;ing_cor;ingtrab;gasto_mon;alimentos;vesti_calz;vivienda;limpieza;salud;transporte;educa_espa;personales;transf_gas
660120711;1;6004;4;2;96;2285;19;1;1;41;9;1;1;43057.37;35557.37;150783.78;15518.41;5135.83;1675;1875;0;10045.84;25200;3708;87625.7
660120712;1;6004;4;2;96;2285;19;2;1;54;10;5;4;71311.46;63393.43;30482.06;9758.44;1369.56;3502.5;1062;0;8453.56;4176;2160;0
700010001;1;7078;1;2;106;2286;963;1;2;19;6;1;1;5602.89;0;6319.94;3014.9;0;585.48;238.04;1349.99;744.04;0;387.49;0
700010002;1;7078;1;2;106;2286;963;2;1;55;3;4;2;28860.24;24505.41;18677.61;8164.18;489.12;1065;2101.89;816.83;3372.57;0;2668.02;0
700010006;1;7078;1;2;106;2286;963;2;2;25;9;2;1;9782.6;0;17870.06;6132.75;0;6493.54;548.68;1261.94;1676.26;0;1756.89;0
700034801;1;7078;1;2;106;2287;903;2;1;50;1;4;2;31949.02;4549.18;14633.92;5059.2;1180.74;801;783;2474.99;2099.99;1050;1185;0
700034803;1;7078;1;2;106;2287;903;2;1;65;1;3;3;20434.41;3393.44;27845.08;20237.05;0;818;705;1224.76;2397;319.67;1160;983.6
700034804;1;7078;1;2;106;2287;903;2;1;28;6;2;2;21136.27;18564.85;28548.37;9346.96;1785.27;3618;5034.2;865.73;4655.83;0;1620.25;1622.13
700034805;1;7078;1;2;106;2287;903;3;1;28;4;6;2;32321.98;19781;19268.03;8961.34;0;3114;732;280.74;3029.95;2100;1050;0
700034806;1;7078;1;2;106;2287;903;3;1;47;4;6;2;91214.73;82214.73;42386.84;15222.68;185.86;3427.5;3846;586.95;5407.7;10830;2880.15;0
700060201;1;7078;1;2;106;2288;607;2;1;68;10;2;1;88691.94;0;36193.57;28515.72;0;480;2558;1614.12;2454.19;0;571.54;0
700060202;1;7078;1;2;106;2288;607;2;1;42;10;2;1;66451.04;31153.83;43239.48;18012.74;0;2864.26;11525.78;645.63;7234.21;0;2561.26;395.6
700060204;1;7078;1;2;106;2288;607;1;2;30;11;1;1;23093.38;20521.96;20138.73;3844.22;0;7723.06;641.24;371.73;6992.36;0;566.12;0
700060205;1;7078;1;2;106;2288;607;3;2;50;6;4;4;26944.54;18234.87;25793.73;14663.36;704.33;2378.37;2003.17;831.49;2639.74;600;1973.27;0
700066403;1;7078;1;3;107;2289;429;1;2;63;4;1;1;30183.52;0;17142.32;6164.9;978.26;3663.22;598.04;2626.61;2225.83;0;885.46;0
700080702;1;7078;1;2;106;2290;670;2;1;40;6;3;3;13760.42;11399.77;17430.78;8614.11;0;4275;687;0;1380;1500;974.67;0
700080703;1;7078;1;2;106;2290;670;2;1;37;7;4;1;18860.65;18860.65;14374.58;7225.55;0;2700;525;1012.47;1050;663;1198.56;0
700080704;1;7078;1;2;106;2290;670;2;1;54;5;3;2;24295.07;18295.07;15800.81;8948.44;0;1995;312;0;1919.98;1800;825.39;0
700080705;1;7078;1;2;106;2290;670;3;1;49;3;8;4;35531.27;18869;28007.39;10729.08;1213.01;675;977.21;2415.28;5082.81;2430;4485;0
700080706;1;7078;1;2;106;2290;670;2;1;29;7;3;2;12909.8;11434.4;31265.04;15929.78;1769.66;6540;381;2230.4;2189.99;125.4;898.81;1200
700115501;1;7078;1;1;105;2291;1475;3;1;48;3;6;3;17352.06;13513.19;14836.77;6107.02;2396.69;854.43;1320.15;0;1741.93;508.06;1409.58;498.91
700115502;1;7078;1;1;105;2291;1475;2;1;27;4;4;1;6604.37;3507.06;20400.12;10709.76;2866.22;564.11;1159.78;1010.5;2050.49;29.34;2009.92;0
700115503;1;7078;1;1;105;2291;1475;1;2;64;3;1;1;7636.3;4108.69;4225.41;2237.09;19.56;406.45;367.05;0;1009.46;0;185.8;0
700115504;1;7078;1;1;105;2291;1475;2;2;39;4;2;1;2482.63;1538.31;3347.54;1504.24;166.3;157.66;156.75;224.99;58.06;0;1079.54;0
700115505;1;7078;1;1;105;2291;1475;1;1;65;1;1;1;7278.54;5086.94;7332.94;4750.58;440.2;622.17;377.38;0;318.12;0;824.49;0
700115506;1;7078;1;1;105;2291;1475;2;1;37;8;5;2;12727.46;11856.5;17808.25;6929.85;630.96;157.66;490.62;1506.5;2329.19;4645.14;1118.33;0
700157601;1;7078;1;2;106;2292;924;2;2;48;4;5;4;41407.43;33120.55;32110.01;9012.76;440.21;2684;2846.6;95.85;12835.68;0;4194.91;0
700157604;1;7078;1;2;106;2292;924;2;2;59;1;2;1;12486.59;0;6786.81;2802.81;0;790;1170;224.99;767.13;0;974.34;57.54
700157606;1;7078;1;2;106;2292;924;2;1;45;10;6;3;74213.08;64426.2;54682.79;19619.84;3032.55;3251;2223;2976.79;15773.21;4110;3257.73;438.67
700176802;1;7078;1;3;107;2293;442;3;2;34;11;5;2;48049.15;48049.15;53598.49;14245.55;234.78;17667.5;1749;645.64;10060.81;6722.95;2193.58;78.68
700176804;1;7078;1;3;107;2293;442;2;1;30;6;3;1;17704.91;17704.91;30145.89;12406.99;489.11;12127.5;1113;109.56;900;1200;1799.73;0
700176805;1;7078;1;3;107;2293;442;2;1;75;6;2;2;46868.83;0;50155.04;30098.41;0;2977.5;5535;146.73;9595.67;0;1801.73;0
700176806;1;7078;1;3;107;2293;442;3;2;81;6;3;2;40180.3;3688.52;36699.11;20956.96;978.25;3590;1507.42;6065.2;2281.28;300;1020;0
700212401;1;7078;1;2;106;2294;555;3;1;42;5;9;4;30326.07;30326.07;31891.07;14605.61;1418.46;7195.15;734.47;0;6996.77;0;940.61;0
700212401;2;7078;1;2;106;2294;555;2;1;25;8;4;1;24945.65;24945.65;16267.02;5811.35;293.47;7775.8;377.4;0;1045.16;0;963.84;0
700212403;1;7078;1;2;106;2294;555;1;2;31;10;1;1;10827.12;7923.9;18258.75;9642.72;4421.71;485.5;293.47;831.5;580.64;720;1283.21;0
700212405;1;7078;1;2;106;2294;555;3;1;37;9;6;2;18355.79;2372.28;10667.36;7688.43;0;1196.44;275.78;0;725.8;29.03;751.88;0
700212406;1;7078;1;2;106;2294;555;2;2;28;6;2;1;8070.65;0;8465.48;4397.04;0;2397.58;179.98;146.73;290.32;0;1053.83;0
700256901;1;7078;1;2;106;2295;958;2;2;45;4;3;1;16828.51;8087.28;4468.92;0;0;610.5;269.99;545.86;0;2612.9;429.67;0
700256902;1;7078;1;2;106;2295;958;1;1;52;3;1;1;14553.9;0;402.71;321.42;0;0;81.29;0;0;0;0;0
700256903;1;7078;1;2;106;2295;958;2;1;26;6;3;2;19055.08;19055.08;16389.22;7559.88;0;3989.89;557.39;298.36;2226.32;750;1007.38;0
700256905;1;7078;1;2;106;2295;958;1;1;54;4;1;1;10565.2;10565.2;10712.5;4853.5;0;3120.95;188.7;0;2200.63;73.36;275.36;0
700256906;1;7078;1;2;106;2295;958;2;2;64;8;2;2;23689.52;337.49;15226.63;3882.78;0;3946.6;5370.95;14.67;1161;0;850.63;0
700257301;1;7078;1;3;107;2296;537;2;1;29;5;4;2;20170.45;16956.17;29867.12;7701.31;1516.29;7555.69;1146.73;4734.77;1609.19;2874.16;2728.98;0
700257303;1;7078;1;3;107;2296;537;2;2;38;10;3;3;25815;4279.89;15627.28;3947.09;146.73;4945.16;798.35;723.88;1770.95;1480.63;1814.49;0
700257304;1;7078;1;3;107;2296;537;2;1;31;9;4;2;21621.13;17266.3;8933.12;6788.46;0;480;380.29;146.73;828.65;87.09;221.9;0
700257305;1;7078;1;3;107;2296;537;1;1;63;6;1;1;8741.22;1369.56;6579.41;5078.42;0;530;325.13;55.75;290.32;0;299.79;0
700257306;1;7078;1;3;107;2296;537;3;2;65;6;2;2;16874.98;0;23683.23;12162.76;0;9099.67;478.99;0;786.35;435.48;719.98;0
700282001;1;7078;1;2;106;2297;819;1;1;59;10;1;1;73274.88;0;32710.19;12304.15;0;2229.19;0;0;4670.19;13346.99;159.67;0
700282002;1;7078;1;2;106;2297;819;3;1;53;6;5;3;44660.75;35951.08;16529.89;8614.16;440.2;2567.41;833.19;117.39;3623.21;145.16;189.17;0
700282003;1;7078;1;2;106;2297;819;3;2;47;1;11;6;69105.13;54573.79;52240.73;21677.04;391.3;15184.83;2040.93;156.52;9152.77;880.64;2756.7;0
700282005;1;7078;1;2;106;2297;819;2;1;39;8;4;2;24181.95;16923.89;11623.16;5965.58;0;1839.19;211.92;23.47;2432.03;290.32;616.09;244.56
700282006;1;7078;1;2;106;2297;819;3;1;54;8;6;4;27925.39;27680.83;25225.45;10555.55;0;9534.67;929.01;136.95;2772.95;690;606.32;0
700326201;1;7078;1;1;105;2298;619;2;1;53;3;5;4;33291.03;27484.58;13235.71;7283.45;0;540;537.04;0;4198.81;0;676.41;0
700326202;1;7078;1;1;105;2298;619;3;1;24;6;2;2;18953.06;18953.06;16285.36;4551.32;0;2978.22;508.02;0;580.64;0;546.29;7120.87
700326203;1;7078;1;1;105;2298;619;2;1;52;3;2;2;18471.66;13499.99;15045.72;9700.56;391.29;659.08;792.53;322.82;2322.58;0;807.41;49.45
700326204;1;7078;1;1;105;2298;619;2;1;44;9;6;1;14507.49;6478.01;7440.17;5387.07;0;172.5;256.48;0;1206.07;0;418.05;0
700326205;1;7078;1;1;105;2298;619;2;1;34;4;4;4;20625.14;15348.3;16243.15;8652.74;948.9;1904.27;400.63;88.04;3313.76;0;934.81;0
700326206;1;7078;1;1;105;2298;619;3;1;48;6;8;4;19260.69;14905.86;19032.03;7328.47;0;1942.25;1880.53;498.88;2930.73;0;2967.66;1483.51
700339901;1;7078;1;2;106;2299;1063;3;2;57;4;6;5;40493.27;32726.7;88323.85;11905.56;401.07;2373.86;804.17;30228.21;5131.35;1614.13;34704.21;1161.29
